"run","trial","rewFunc","emotion","magnitude","probability","score","ev","rt","clock_onset","isi_onset","feedback_onset","iti_onset","iti_ideal","image","pushidx"
1,1,"CEV","scram",47,0.752142857142857,0,35.4957142857143,911,7954,8987,9320,10136,0,NA,8865
1,2,"CEV","scram",60,0.592857142857143,0,35.8142857142857,2019,11836,13985,14284,15134,0,NA,13855
1,3,"CEV","scram",41,0.849142857142857,41,34.4525714285714,239,16201,16567,16867,17717,0,NA,16440
1,4,"CEV","scram",42,0.838571428571429,42,35.3228571428571,315,19000,19433,19733,20582,0,NA,19315
1,5,"CEV","scram",47,0.794571428571429,47,37,629,21749,22499,22798,23648,0,NA,22378
1,6,"CEV","scram",45,0.804428571428571,45,36.1955714285714,539,24948,25614,25914,26763,0,NA,25487
1,7,"CEV","scram",41,0.830428571428571,41,33.6782857142857,373,28280,28780,29079,29929,0,NA,28653
1,8,"CEV","scram",47,0.832857142857143,47,39.4985714285714,357,31345,31829,32128,32978,0,NA,31702
1,9,"CEV","scram",48,0.820857142857143,48,39.4625714285714,434,33995,34561,34861,35710,0,NA,34429
1,10,"CEV","scram",41,0.811428571428571,41,32.9428571428571,512,37227,37860,38159,39009,0,NA,37739
1,11,"CEV","scram",43,0.804428571428571,43,34.5867142857143,561,40276,40959,41258,42108,0,NA,40837
1,12,"CEV","scram",99,0.386571428571429,0,38.1597142857143,3473,43624,47223,47523,48372,0,NA,47097
1,13,"CEV","scram",48,0.833,48,40.332,334,49656,50122,50422,51271,0,NA,49990
1,14,"CEV","scram",46,0.806857142857143,46,37,530,52305,52955,53254,54104,0,NA,52835
1,15,"CEV","scram",50,0.809285714285714,50,40.2371428571429,514,55187,55820,56120,56969,0,NA,55701
1,16,"CEV","scram",48,0.807,48,38.614,524,58253,58902,59202,60052,0,NA,58777
1,17,"CEV","scram",42,0.830857142857143,42,34.5074285714286,356,61185,61668,61968,62817,0,NA,61541
1,18,"CEV","scram",45,0.824714285714286,45,37,416,64184,64717,65017,65866,0,NA,64600
1,19,"CEV","scram",49,0.833428571428571,0,41.1671428571429,356,67399,67866,68166,69015,0,NA,67755
1,20,"CEV","scram",52,0.769142857142857,52,40.0765714285714,794,70498,71415,71714,72564,0,NA,71292
1,21,"CEV","scram",49,0.759285714285714,49,37,853,74064,75047,75346,76196,0,NA,74917
1,22,"CEV","scram",54,0.721857142857143,0,39.1655714285714,1128,77229,78479,78779,79628,0,NA,78357
1,23,"CEV","scram",48,0.781142857142857,48,37.7811428571429,715,80662,81495,81794,82644,0,NA,81377
1,24,"CEV","scram",47,0.788428571428571,47,37,664,83877,84660,84960,85809,0,NA,84541
1,25,"CEV","scram",45,0.797857142857143,45,36.2021428571429,594,87043,87759,88059,88908,0,NA,87637
1,26,"CEV","scram",51,0.748,51,38.496,950,90291,91358,91657,92507,0,NA,91241
1,27,"CEV","scram",78,0.483857142857143,78,37.9677142857143,2794,93640,96556,96855,97705,0,NA,96434
1,28,"CEV","scram",78,0.491,78,38.473,2752,98988,101854,102154,103003,0,NA,101740
1,29,"CEV","scram",73,0.493571428571429,73,36.0128571428571,2719,104287,107136,107435,108285,0,NA,107006
1,30,"CEV","scram",77,0.503142857142857,77,38.5094285714286,2657,109318,112101,112400,113250,0,NA,111975
1,31,"CEV","scram",75,0.489571428571429,0,36.5104285714286,2765,114616,117499,117798,118648,0,NA,117381
1,32,"CEV","scram",56,0.607857142857143,56,33.9607142857143,1920,120031,122080,122380,123230,0,NA,121951
1,33,"CEV","scram",78,0.467428571428571,78,36.5325714285714,2919,124313,127345,127645,128494,0,NA,127232
1,34,"CEV","scram",86,0.446142857142857,0,38.3384285714286,3063,130028,133210,133509,134359,0,NA,133091
1,35,"CEV","scram",57,0.684285714285714,57,39.0528571428571,1397,135792,137308,137608,138458,0,NA,137189
1,36,"CEV","scram",59,0.615142857142857,0,36.3848571428572,1865,139841,141840,142140,142989,0,NA,141706
1,37,"CEV","scram",57,0.603285714285714,57,34.5868571428571,1968,144073,146155,146455,147304,0,NA,146041
1,38,"CEV","scram",48,0.767571428571429,48,37,813,148688,149621,149920,150770,0,NA,149501
1,39,"CEV","scram",78,0.501142857142857,78,39.0045714285714,2679,151903,154702,155002,155851,0,NA,154582
1,40,"CEV","scram",77,0.457,0,35.172,2969,157218,160317,160616,161466,0,NA,160187
1,41,"CEV","scram",48,0.731428571428571,48,34.8057142857143,1066,162783,163966,164265,165115,0,NA,163849
1,42,"CEV","scram",66,0.582142857142857,66,38.1642857142857,2113,166248,168481,168780,169630,0,NA,168361
1,43,"CEV","scram",88,0.432285714285714,0,37.8645714285714,3155,171013,174295,174595,175445,0,NA,174168
1,44,"CEV","scram",60,0.665571428571429,0,39.6622857142857,1532,176478,178127,178427,179277,0,NA,178010
1,45,"CEV","scram",45,0.787,45,35.426,687,180760,181560,181859,182709,0,NA,181447
1,46,"CEV","scram",47,0.741857142857143,47,34.7744285714286,986,183992,185108,185408,186257,0,NA,184978
1,47,"CEV","scram",65,0.601428571428571,65,38.8042857142857,1983,187591,189690,189990,190839,0,NA,189574
1,48,"CEV","scram",49,0.742,49,36.258,986,192272,193389,193688,194538,0,NA,193258
1,49,"CEV","scram",51,0.778142857142857,51,39.3344285714286,753,195804,196671,196970,197820,0,NA,196557
1,50,"CEV","scram",74,0.470714285714286,74,34.6464285714286,2895,199253,202269,202568,203418,0,NA,202148
1,51,"CEV","scram",82,0.466,0,38.398,2937,204701,207750,208050,208900,0,NA,207638
1,52,"CEV","scram",92,0.416142857142857,92,38.2484285714286,3288,210033,213432,213731,214581,0,NA,213321
1,53,"CEV","scram",65,0.597,0,38.791,2009,215814,217947,218246,219096,0,NA,217823
1,54,"CEV","scram",52,0.758857142857143,52,39.2765714285714,889,220479,221479,221778,222628,0,NA,221368
1,55,"CEV","scram",48,0.747,48,35.506,961,223961,225044,225344,226194,0,NA,224922
1,56,"CEV","scram",54,0.749428571428571,54,40.7471428571429,951,227677,228743,229042,229892,0,NA,228628
1,57,"CEV","scram",50,0.737571428571429,0,37,1029,230975,232125,232425,233274,0,NA,232004
1,58,"CEV","scram",52,0.761428571428571,0,39.2842857142857,872,234408,235391,235690,236540,0,NA,235280
1,59,"CEV","scram",44,0.787714285714286,44,34.6368571428571,666,237740,238523,238822,239672,0,NA,238406
1,60,"CEV","scram",53,0.666428571428571,0,35.0007142857143,1512,241072,242705,243004,243854,0,NA,242584
1,61,"CEV","scram",68,0.570428571428572,0,38.7112857142857,2198,245054,247370,247669,248519,0,NA,247252
1,62,"CEV","scram",77,0.471285714285714,0,36.0574285714286,2878,249569,252568,252867,253717,0,NA,252447
1,63,"CEV","scram",40,0.816571428571429,0,32.9171428571429,463,255267,255850,256150,256999,0,NA,255730
2,64,"IEV","happy",22,0.851477254153031,0,19.0582482240204,1098,4508,5725,6024,6874,0,NA,5606
2,65,"IEV","happy",16,0.896355438796765,16,14.7839210949816,221,8024,8374,8673,9523,0,NA,8245
